parent_ids,child_ids,times
47770,25669,30
32576,25670,58
2876,25671,62
18623,25672,57
91066,25673,53
75086,25674,56
84917,25675,59
97960,25677,45
25677,25678,49
25677,25679,49
90173,25680,61
75947,25681,60
80590,25682,56
78651,25683,64
36629,25684,67
94404,25685,64
2477,25686,43
73415,25687,43
7390,25688,60
14186,25689,51
51174,25690,59
12090,25692,53
60229,25693,36
90971,25694,56
15210,25696,45
39624,25697,47
96690,25698,50
79422,25699,34
86218,25701,52
68531,25702,45
67587,25703,53
148,25704,45
44986,25705,55
70527,25706,45
81230,25707,37
25707,25708,44
72749,25709,52
87859,25710,40
52955,25712,48
59579,25713,54
36029,25714,53
99794,25717,47
41860,25718,54
6269,25720,48
79518,25722,45
25722,25723,50
6832,25725,45
25725,25726,50
81001,25727,51
90476,25728,46
5562,25729,53
96595,25730,53
86063,25731,57
74759,25732,49
25734,25733,59
7361,25734,53
73327,25735,56
2964,25736,53
25736,25737,56
13129,25738,51
11454,25739,56
75637,25740,59
74635,25742,61
67213,25743,51
44764,25744,53
72985,25745,55
3220,25746,42
83196,25747,51
15253,25748,58
67859,25749,32
95028,25750,64
95067,25751,52
71561,25752,40
2514,25753,45
97123,25754,44
55843,25755,59
58821,25756,51
25759,25758,45
89221,25759,41
35372,25760,48
391,25761,52
63133,25762,63
40266,25764,64
72667,25765,53
93629,25766,59
62068,25768,53
47730,25769,33
8240,25770,50
25770,25771,54
80713,25772,34
25772,25773,40
25777,25775,52
56926,25776,49
29802,25777,45
25776,25778,52
25780,25779,47
86554,25780,44
17618,25781,48
40456,25782,63
19241,25783,60
61546,25784,50
53834,25786,63
52765,25788,39
85395,25789,34
25789,25790,41
25789,25791,39
61191,25792,45
54857,25794,32
72068,25795,51
55458,25796,49
49563,25797,50
36921,25798,47
30388,25799,49
25801,25800,74
16862,25801,67
54965,25804,57
49399,25805,36
50758,25806,40
89818,25807,43
25805,25808,42
60296,25809,45
25809,25810,51
25809,25811,51
34322,25812,33
25812,25813,36
29836,25815,44
86318,25816,56
24669,25817,58
41557,25818,51
25823,25819,43
25821,25820,47
25823,25821,42
25823,25822,42
32051,25823,38
17185,25824,48
432,25825,42
7084,25826,33
55376,25827,53
71799,25828,44
55898,25830,44
79826,25831,55
25833,25832,63
85950,25833,57
25836,25834,46
38863,25835,44
93589,25836,44
25836,25837,51
18493,25838,61
81724,25839,44
41465,25841,55
46545,25842,55
73247,25843,47
20871,25844,48
25844,25845,52
47006,25847,59
27396,25848,47
92360,25849,50
62545,25850,48
42181,25851,62
92319,25852,60
4523,25855,49
30642,25856,55
16555,25857,52
44477,25858,38
7840,25859,36
7487,25860,47
30635,25861,51
38798,25862,52
97128,25864,27
78897,25865,54
66025,25866,60
39696,25867,52
66784,25868,56
88333,25869,54
68044,25870,46
43613,25871,45
89759,25872,51
11938,25873,49
78631,25874,57
74830,25875,54
11826,25878,40
51961,25879,39
25879,25880,49
53780,25881,41
20380,25882,44
82456,25883,60
87236,25884,48
51745,25885,50
75333,25886,53
47715,25887,45
23281,25888,56
25772,25889,38
36366,25890,32
11204,25891,61
98567,25892,79
64742,25894,50
43593,25895,39
81494,25896,39
25898,25897,34
662,25898,31
19583,25900,53
5804,25901,53
25904,25903,25
17007,25904,19
25904,25905,26
25904,25906,25
25904,25907,22
93981,25908,42
54483,25909,53
60345,25910,49
23664,25911,50
47086,25912,53
4710,25913,59
28394,25915,59
76654,25916,46
73707,25917,47
25919,25918,43
60464,25919,39
9348,25921,68
71215,25922,45
25924,25923,44
11847,25924,36
84114,25925,48
59290,25926,51
19338,25927,47
78476,25928,44
25927,25929,54
25927,25930,55
21372,25931,48
59288,25932,53
30832,25933,45
85910,25934,63
14011,25935,49
51268,25937,48
48785,25938,71
43611,25939,44
13138,25940,42
49748,25941,57
87203,25942,41
90643,25943,65
93380,25944,56
56136,25945,50
41384,25948,51
25950,25949,44
17803,25950,40
25952,25951,52
25950,25952,47
93834,25953,43
64540,25954,65
17704,25956,46
97278,25957,66
94657,25958,50
40579,25959,50
26106,25961,70
38154,25964,50
78855,25965,62
25964,25966,55
85019,25967,52
25967,25968,57
7424,25969,39
92718,25970,41
34763,25972,61
1795,25973,53
78900,25974,56
25913,25975,67
46514,25976,60
1789,25977,48
25981,25978,41
26896,25979,47
74667,25980,60
94738,25981,37
1020,25982,46
19907,25983,42
65330,25984,43
25984,25985,47
3048,25986,50
13706,25987,49
64071,25988,45
11630,25989,56
586,25991,45
14639,25992,35
25349,25995,58
63063,25996,63
38168,25997,50
81724,25998,44
29797,25999,50
54783,26000,49
17273,26001,43
26001,26002,46
26001,26003,47
37552,26004,56
43728,26005,43
9041,26006,59
75631,26007,48
39116,26009,73
26011,26010,48
90602,26011,44
26011,26012,48
76291,26013,45
19670,26014,48
3165,26015,42
41605,26016,42
85001,26017,40
26020,26019,40
28119,26020,36
35636,26021,51
40128,26022,48
15288,26023,54
82250,26024,35
59695,26025,49
46816,26026,39
42226,26027,49
99221,26028,49
43321,26029,49
26032,26030,51
82358,26031,42
40542,26032,45
95266,26034,52
17007,26035,23
56974,26039,45
26042,26041,52
62621,26042,47
11525,26043,47
57729,26044,56
68311,26045,64
41344,26047,61
87929,26049,36
79513,26050,41
73996,26051,53
85379,26053,47
82817,26054,47
58302,26055,45
18377,26056,50
25287,26057,43
75600,26058,39
20284,26062,56
44991,26063,68
95499,26064,71
61970,26065,53
76091,26066,55
56795,26068,45
94237,26069,54
14407,26070,63
62130,26071,50
56910,26072,53
26075,26073,55
9557,26074,59
76380,26075,53
77370,26076,57
27440,26077,56
72972,26078,56
35309,26079,45
68739,26082,20
62542,26083,52
26083,26084,63
85502,26085,42
26085,26086,48
86869,26087,54
17834,26088,46
7489,26089,48
94361,26090,49
18299,26091,53
83711,26092,52
5448,26093,48
55333,26094,55
4109,26095,53
13411,26096,39
14124,26097,54
71912,26098,44
48122,26099,34
33966,26100,60
90311,26101,62
27849,26102,55
80486,26103,50
58592,26105,53
61489,26106,65
13419,26107,48
26107,26108,53
82149,26109,41
47006,26110,55
30670,26111,50
26111,26112,55
91314,26116,61
58618,26117,60
32249,26118,65
62813,26119,59
70866,26120,53
77898,26121,56
26123,26122,38
81317,26123,34
9415,26124,52
68201,26126,43
32983,26127,43
26127,26128,48
26128,26129,51
86769,26130,53
41303,26131,34
26131,26132,38
15175,26133,54
74381,26134,54
47069,26135,37
84397,26136,36
40437,26137,47
75934,26138,49
50944,26139,43
32879,26140,50
42221,26141,55
79209,26142,52
60654,26143,40
24217,26144,49
26147,26145,47
26149,26146,43
26149,26147,43
26149,26148,48
74704,26149,39
8056,26150,45
26152,26151,45
26155,26152,40
26152,26153,43
26152,26154,44
25906,26155,34
92263,26156,51
26159,26157,52
51608,26158,53
80245,26159,47
26159,26160,53
71715,26161,66
26948,26162,42
85286,26163,46
76927,26164,42
77941,26165,38
19366,26166,44
72134,26167,54
29279,26168,21
25635,26169,50
6756,26170,58
58660,26171,56
777,26172,48
74704,26173,43
26173,26174,48
23098,26175,55
26177,26176,49
25281,26177,46
24806,26178,45
26180,26179,47
63360,26180,44
79408,26181,26
84745,26183,75
37631,26184,54
26183,26186,80
29911,26187,49
11589,26188,62
55309,26189,38
6786,26190,66
59635,26191,37
26195,26193,48
19799,26194,43
26194,26195,46
44325,26196,49
41698,26197,43
58624,26198,54
63177,26199,48
2786,26200,36
3718,26201,39
23539,26202,45
60473,26203,46
94196,26204,42
4942,26205,59
95894,26207,60
53782,26208,47
48893,26209,48
26209,26210,52
18927,26211,50
82844,26212,34
17715,26213,51
84504,26214,49
17630,26215,52
26214,26216,54
50361,26217,49
26219,26218,48
25791,26219,44
22051,26220,41
6903,26221,64
43658,26222,59
44159,26223,40
26225,26224,60
62543,26225,52
93834,26226,42
79989,26227,48
26229,26228,54
26226,26229,49
32247,26230,38
26230,26231,42
27449,26232,48
26234,26233,52
45472,26234,50
47770,26236,27
87123,26237,44
26242,26241,45
19789,26242,40
22329,26243,51
52965,26244,47
67134,26245,53
3507,26246,58
18031,26247,63
34913,26248,54
13251,26249,53
95728,26250,55
42466,26251,57
66190,26252,58
26255,26253,43
26255,26254,42
79400,26255,38
52478,26256,54
10684,26257,53
83225,26259,51
39246,26260,50
58844,26261,57
26698,26262,59
33806,26263,50
89870,26264,44
1398,26265,54
55689,26266,55
68374,26269,44
30666,26271,50
26273,26272,52
89818,26273,44
15985,26275,56
57651,26276,34
68740,26277,45
15811,26278,44
28129,26279,42
48499,26280,46
80903,26281,48
58040,26282,53
12872,26283,54
62576,26285,56
77874,26286,48
71415,26289,73
95324,26290,70
45560,26292,60
29158,26293,63
5078,26294,44
11561,26295,52
42021,26297,39
1149,26298,35
26301,26299,48
79617,26300,26
12914,26301,44
59656,26302,49
88308,26303,54
64841,26304,39
26306,26305,55
48027,26306,46
94522,26307,52
26314,26310,41
26314,26311,42
26314,26312,45
26314,26313,42
96080,26314,38
26314,26315,42
18832,26316,43
35708,26317,46
84644,26318,47
26423,26319,49
29186,26320,64
54858,26321,39
91869,26322,42
1253,26323,44
36754,26324,57
84685,26325,45
64994,26326,44
28300,26327,54
49301,26328,65
16964,26329,27
37583,26330,46
43997,26331,40
70231,26332,40
68981,26333,33
26336,26334,50
97120,26336,45
78686,26337,51
26339,26338,43
24780,26339,34
26341,26340,54
47152,26341,45
11014,26342,52
65521,26347,53
6074,26348,42
57792,26349,50
26351,26350,62
93431,26351,57
5358,26352,55
51554,26353,47
26353,26354,51
97656,26355,72
63640,26357,55
43422,26358,59
96128,26359,52
26361,26360,28
33120,26361,20
73275,26363,54
21363,26364,41
63046,26365,42
36380,26366,57
74576,26367,43
34295,26368,49
60473,26369,47
71630,26370,50
26372,26371,51
66394,26372,46
96101,26373,42
26372,26374,50
9220,26375,25
26372,26376,48
24772,26377,34
32502,26378,49
93217,26379,52
26381,26380,58
14867,26381,52
47228,26382,50
24887,26384,56
26386,26385,46
99807,26386,42
48335,26387,59
23711,26388,56
86016,26390,46
68217,26391,53
98496,26392,55
22487,26393,56
11006,26395,52
80683,26396,40
14692,26397,45
48023,26398,43
85940,26399,55
59278,26401,48
74484,26402,53
23606,26403,53
63532,26404,47
95148,26405,27
90882,26406,55
736,26407,52
28700,26408,41
26408,26409,45
6131,26410,50
50992,26412,56
26414,26413,50
60836,26414,46
20592,26415,53
59225,26416,52
68633,26417,34
31426,26418,53
76791,26419,49
41291,26420,65
30718,26421,46
12405,26422,50
226,26423,44
54031,26424,56
26423,26425,52
73771,26426,53
26428,26427,63
15789,26428,55
20297,26429,52
39549,26431,62
16879,26432,63
47240,26434,57
95713,26436,54
15671,26437,16
5762,26438,45
85081,26439,54
52381,26440,37
15671,26441,15
73355,26443,51
21258,26444,47
76537,26445,56
32584,26448,47
80059,26449,50
78955,26451,62
1704,26452,46
26456,26454,36
26456,26455,35
42938,26456,31
26456,26457,33
50983,26458,49
31443,26459,45
88121,26460,52
46612,26461,46
82562,26462,48
7442,26463,47
71742,26465,50
81476,26466,47
52078,26467,59
37245,26468,59
56310,26469,58
62839,26470,58
74661,26471,45
59695,26472,48
51770,26474,50
46447,26475,48
9908,26476,44
80299,26477,44
91146,26478,55
43353,26479,43
97519,26480,36
17492,26481,52
29651,26482,52
26482,26483,55
65256,26484,49
90452,26485,63
80783,26486,39
27916,26487,47
31867,26488,54
41254,26489,50
10963,26490,44
20806,26491,47
32462,26493,55
92528,26494,45
26494,26496,51
72203,26497,50
27861,26498,49
10530,26499,46
26499,26500,51
22242,26502,51
26504,26503,48
93691,26504,45
26504,26505,50
59938,26506,50
53220,26507,55
26507,26508,61
18374,26510,54
60634,26511,32
46906,26512,49
20907,26513,59
15117,26514,55
26513,26515,64
99264,26517,48
97569,26518,71
7442,26520,55
26524,26521,57
26524,26522,55
26524,26523,56
65993,26524,51
26272,26527,56
31615,26528,50
25181,26529,42
68722,26530,58
62265,26531,52
17949,26532,36
87186,26534,55
18889,26536,54
26539,26537,51
96639,26538,49
80653,26539,43
53204,26540,47
42758,26541,46
4648,26542,40
56068,26544,50
14110,26545,47
40579,26546,47
61124,26548,60
26550,26549,47
22005,26550,42
23182,26552,74
37378,26553,58
93677,26554,45
69934,26555,55
21703,26556,47
36455,26558,56
35993,26559,47
19733,26561,48
47757,26562,60
8937,26563,52
26566,26564,81
82745,26565,58
87565,26566,76
26566,26567,81
19825,26568,59
93167,26570,59
55750,26571,52
24152,26572,65
26572,26573,70
9885,26574,39
55179,26575,56
26575,26576,60
28119,26577,36
58149,26578,58
44614,26581,40
26581,26582,45
46993,26583,36
8261,26584,39
78005,26586,47
78730,26587,45
20236,26588,47
10554,26589,38
26589,26590,43
55835,26591,33
54570,26592,29
26591,26593,39
36686,26595,47
93489,26596,53
66673,26597,53
41218,26598,53
64586,26599,55
46976,26600,50
64095,26601,89
35244,26602,63
26605,26603,47
26603,26604,53
85515,26605,40
28665,26606,59
62509,26607,55
12499,26608,46
33504,26609,56
55345,26610,44
21449,26612,53
4732,26613,66
58165,26614,49
41573,26615,27
92581,26616,50
26616,26618,56
7996,26619,48
67564,26620,34
97643,26621,40
40639,26622,48
26621,26623,44
28589,26624,36
83856,26625,39
80949,26627,54
2454,26628,62
29127,26629,40
17429,26630,50
63854,26631,28
63115,26632,50
62851,26634,62
60108,26635,48
15989,26636,40
16707,26637,45
95936,26638,49
89355,26639,49
39143,26641,44
16333,26642,59
61427,26643,48
26643,26644,53
60545,26645,47
89421,26647,44
96846,26648,39
42206,26652,61
35081,26653,64
68112,26655,40
3153,26656,47
23810,26657,36
74701,26658,34
70316,26659,53
39548,26660,62
31954,26661,38
47685,26662,46
26664,26663,50
62201,26664,45
98744,26665,60
11019,26666,59
26668,26667,45
8264,26668,40
26667,26670,48
2947,26671,50
6213,26672,51
62228,26674,56
45712,26675,53
25191,26676,54
1107,26677,59
78851,26678,37
22741,26679,55
33705,26681,51
72254,26682,55
86087,26684,54
79475,26685,51
89213,26686,49
98614,26687,71
98302,26688,44
56491,26689,41
26688,26690,49
3520,26691,52
43889,26692,49
14952,26693,45
28617,26695,72
66420,26696,48
26696,26698,56
26698,26699,65
53834,26700,58
99855,26701,47
4443,26702,51
97695,26703,44
23802,26704,50
94274,26705,44
61474,26707,66
9898,26708,44
92528,26709,46
76241,26710,55
1271,26711,48
26713,26712,43
4406,26713,37
26713,26714,42
51769,26715,48
33360,26716,49
45701,26717,47
32883,26718,32
12705,26719,67
77298,26720,47
24056,26721,63
21067,26722,55
31129,26724,48
60295,26725,56
24451,26727,43
7353,26728,46
26730,26729,64
29155,26730,58
26733,26731,50
33987,26732,52
61805,26733,37
28396,26734,47
26733,26735,44
21134,26737,58
24597,26738,51
61697,26740,45
85502,26743,44
26743,26744,48
15232,26747,55
319,26750,30
87512,26751,43
97169,26752,54
26751,26753,49
55956,26754,55
26754,26755,62
32937,26756,47
76286,26757,48
93894,26758,39
76119,26759,46
34551,26762,59
33806,26763,49
51616,26765,53
93249,26766,55
70503,26767,56
26770,26768,37
81315,26769,27
97307,26770,34
31540,26771,41
26770,26772,41
49212,26773,46
6334,26775,39
97686,26776,25
32735,26777,37
8284,26778,51
42912,26780,52
2363,26781,42
26781,26782,47
26780,26783,60
86002,26784,48
26788,26787,45
81724,26788,42
26791,26789,45
77693,26790,50
60654,26791,43
8956,26793,57
57975,26795,37
76418,26796,50
50259,26798,54
25904,26799,26
52102,26800,43
24161,26801,47
26803,26802,52
54428,26803,48
98485,26804,59
26802,26805,56
32379,26806,47
46294,26807,50
26807,26808,55
66114,26809,43
36686,26810,52
97451,26811,47
90293,26812,57
26815,26814,65
58288,26815,59
73527,26816,41
7423,26817,38
26816,26818,47
4319,26819,46
51443,26820,41
26822,26821,65
56489,26822,59
26819,26823,53
78059,26824,55
39576,26826,55
39082,26828,52
26831,26829,57
26831,26830,56
68159,26831,52
81813,26832,52
86841,26833,38
83857,26834,48
83662,26835,56
97939,26836,41
89265,26837,49
57207,26839,23
26839,26840,30
14708,26841,54
26841,26842,65
34542,26843,39
80683,26844,35
67785,26845,41
68807,26846,50
55944,26847,55
26847,26848,62
10654,26849,55
26847,26850,58
72475,26851,34
95037,26852,35
26852,26853,43
26852,26854,43
26852,26855,45
86024,26857,55
43798,26858,54
64472,26859,41
16055,26860,76
93393,26861,32
43000,26862,49
37653,26863,37
72615,26864,59
61535,26865,46
21972,26866,81
77340,26868,50
26868,26869,54
52182,26870,47
68557,26872,28
14041,26873,33
24855,26874,49
60775,26875,30
26875,26876,33
26875,26877,37
26879,26878,44
69743,26879,37
89787,26880,59
3628,26881,48
81615,26882,58
65481,26883,46
81760,26884,46
30974,26887,43
26890,26888,53
26887,26889,48
26887,26890,48
26892,26891,45
1467,26892,41
50203,26894,29
26896,26895,42
13217,26896,39
26899,26897,49
31772,26898,48
56526,26899,44
26901,26900,54
3409,26901,50
74479,26902,39
52072,26903,44
60007,26904,40
26903,26905,50
38764,26906,48
26903,26907,51
26906,26908,54
85520,26911,52
30522,26912,52
57093,26913,54
76915,26914,60
63510,26916,41
38365,26917,63
46651,26918,52
91560,26919,40
33710,26920,45
21273,26921,35
96000,26922,40
26922,26923,45
91146,26924,55
74372,26926,47
26926,26927,49
26926,26928,52
63532,26929,48
46441,26930,47
77238,26931,50
26934,26932,47
884,26933,49
55791,26934,43
26933,26935,56
54798,26939,44
83295,26940,50
19105,26941,51
91886,26942,59
18847,26943,43
38942,26944,40
47152,26946,41
26946,26947,47
8042,26948,38
12007,26949,37
47737,26950,38
26952,26951,45
68688,26952,41
26952,26953,49
26952,26954,48
98609,26955,51
26952,26956,45
26960,26957,56
28526,26958,51
65442,26959,48
34728,26960,54
26957,26961,64
50739,26962,63
19521,26963,53
1201,26964,55
72468,26965,58
98642,26967,52
75642,26968,47
31104,26969,48
52992,26970,44
88447,26971,57
62524,26973,44
94439,26974,49
51226,26975,51
62020,26976,52
88375,26977,51
26980,26978,52
38830,26979,28
58264,26980,48
37400,26981,45
65200,26982,48
55203,26983,52
58436,26984,50
38703,26985,39
26985,26986,42
47378,26989,66
4949,26991,46
12540,26994,53
35478,26995,41
64306,26996,35
41882,26998,61
72046,26999,61
22810,27000,40
55123,27001,54
43661,27002,46
91809,27003,43
61053,27004,51
10893,27005,45
1256,27008,40
35384,27009,38
74630,27010,41
27010,27011,44
27013,27012,54
27010,27013,50
43816,27014,40
26208,27015,52
95549,27016,55
27015,27017,55
27020,27019,61
70819,27020,57
27020,27023,61
27025,27024,57
74068,27025,51
49642,27026,27
27026,27027,34
27027,27028,40
27026,27029,33
21050,27030,50
69399,27031,46
52992,27032,44
38314,27033,51
27599,27034,35
27037,27036,51
99794,27037,48
27037,27038,54
8020,27039,57
27037,27040,52
78855,27041,60
27043,27042,43
61760,27043,36
38105,27044,62
43393,27045,45
67114,27046,55
82751,27047,41
23693,27048,47
63796,27049,42
74539,27050,56
73671,27051,53
44106,27052,47
33300,27053,46
59177,27054,53
20933,27056,48
24666,27057,55
95357,27060,51
56543,27061,51
89001,27062,38
98926,27063,45
73513,27064,52
58538,27066,34
63988,27067,52
38681,27068,52
226,27069,40
24380,27070,52
66279,27071,42
6168,27072,54
80850,27073,37
24772,27074,35
27074,27075,38
27074,27076,38
73402,27077,54
52259,27078,58
83600,27079,58
22716,27080,44
27080,27081,52
74913,27084,34
54384,27085,49
91927,27086,43
95148,27087,28
74220,27088,43
54857,27089,27
6924,27090,40
71843,27091,56
9649,27092,44
20552,27093,54
27793,27094,56
27096,27095,58
27097,27096,52
32983,27097,44
14510,27098,49
62881,27100,51
89639,27101,53
7607,27102,36
64540,27103,62
55673,27104,63
68688,27105,38
8151,27106,32
27106,27107,35
27106,27108,40
96185,27109,42
8503,27110,45
2328,27111,46
55779,27113,59
63831,27114,48
98208,27115,52
60347,27116,49
11849,27117,52
34833,27118,48
49829,27119,49
33469,27121,47
27121,27122,53
63869,27123,42
36281,27124,60
27130,27128,56
26840,27129,36
87900,27130,52
59558,27131,38
48358,27133,58
13612,27134,55
54903,27135,52
53955,27136,49
27139,27137,46
81724,27138,48
14882,27139,42
90889,27140,42
27142,27141,52
47583,27142,46
79164,27143,54
36347,27144,63
59517,27145,48
86554,27146,41
41114,27147,51
